Transaction ID,Order Number,Line Number,Order Time,Order Date,Delivery Date,CustomerKey,StoreKey,ProductKey,Net Price,Unit Cost,Quantity
7FE36087-58CD-1033-1AFA-2B134BDA00D0,Order-306112,0,19/05/2022 11:39,19/05/2022,23/05/2022 11:24,1113191,999999,1602,141.3616351,82.77081253,1
E0097B74-73DC-A1A0-2076-1083E0829E79,Order-306301,1,21/05/2022 21:44,21/05/2022,24/05/2022 03:24,456854,999999,2511,3.106388088,2.079485316,1
64353173-9269-208B-17C5-4DCF44FA95AF,Order-306301,2,21/05/2022 16:37,21/05/2022,24/05/2022 01:50,456854,999999,1446,110.0019416,132.9050335,1
3BAE90C3-B6BA-9200-953A-DADB212B39D6,Order-306403,1,22/05/2022 14:04,22/05/2022,24/05/2022 17:32,539712,999999,442,144.966963,137.6072221,4
F7BE0A49-09C8-DCEA-97FB-F954BF8326C9,Order-306406,5,22/05/2022 22:09,22/05/2022,22/05/2022 10:25,1565300,570,1620,24.46510852,28.05335738,9
15853AF4-1649-5E83-14D4-1F29E25D6354,Order-306406,0,22/05/2022 14:00,22/05/2022,22/05/2022 14:31,1565300,570,1629,5.563989046,5.095736019,4
EBBC45C3-9373-AAC8-796B-5EB9A71C185F,Order-306406,3,22/05/2022 10:32,22/05/2022,22/05/2022 11:33,1565300,570,747,9.823385695,6.602448808,1
D98DC9D0-47E0-830E-5B1B-AED734A5DF53,Order-306500,1,23/05/2022 09:01,23/05/2022,23/05/2022 01:59,1667429,585,1612,92.43913516,82.77607684,2
BDC91E28-13CF-AADB-FF99-C8DBAC61DAF0,Order-306508,2,23/05/2022 00:42,23/05/2022,25/05/2022 23:15,1773545,999999,2514,64.34704346,43.07725831,1
C057B202-0487-D37C-CB2B-34BD41F3D89C,Order-306508,1,23/05/2022 05:01,23/05/2022,25/05/2022 09:30,1773545,999999,1651,130.1160085,73.57922998,5
240D922E-110F-9B34-834C-9D2565B4A4A5,Order-306509,0,23/05/2022 23:36,23/05/2022,24/05/2022 08:33,1778502,999999,2150,145.7363025,75.96359559,1
ECB3246D-2374-9BD0-B6C3-6D0E9D6D0B34,Order-306509,2,23/05/2022 04:23,23/05/2022,24/05/2022 00:55,1778502,999999,2505,6.140954207,5.097977149,1
F78F911F-E3AD-7AD6-D37C-DD57D4B05C10,Order-306600,0,24/05/2022 00:43,24/05/2022,24/05/2022 02:53,863414,340,71,19.89100008,22.05076877,3
BDE66ADD-CDCD-44D6-6C02-675C2B830C59,Order-306603,0,24/05/2022 03:22,24/05/2022,27/05/2022 10:59,1338712,999999,1327,29.1334234,15.57235452,5
89D18BB0-F974-0311-E70F-3BDE11B8A2F1,Order-306604,2,24/05/2022 13:36,24/05/2022,24/05/2022 00:32,817160,320,1579,84.17313643,72.56286697,1
F3BCDDAC-653D-C6AA-5B8D-125D19723698,Order-306605,0,24/05/2022 22:56,24/05/2022,25/05/2022 13:51,205476,999999,1439,138.647955,138.4261362,1
E4488751-29E4-7B9D-C303-CBDEF8F9B2D0,Order-306701,1,25/05/2022 22:43,25/05/2022,29/05/2022 06:54,1637788,999999,432,406.1976885,254.8618534,2
DDF6936D-6BC2-6F41-94CD-4E573A7EBCBE,Order-306702,3,25/05/2022 20:44,25/05/2022,28/05/2022 14:21,328606,999999,1415,182.8008501,137.9642516,3
5CCB383B-4C02-5667-9C3F-4095C9AA1D35,Order-306702,2,25/05/2022 20:24,25/05/2022,28/05/2022 09:49,328606,999999,528,621.8405666,271.3516481,1
954E470D-0120-3393-2173-5136B7F8C335,Order-306703,2,25/05/2022 09:20,25/05/2022,26/05/2022 17:57,89988,999999,1597,32.37430872,26.62990343,6
2E220190-11DE-DB0B-84DB-3B2A1A53421E,Order-306703,3,25/05/2022 13:48,25/05/2022,26/05/2022 19:51,89988,999999,318,575.500029,330.9921588,1
C4E52A53-5EF6-6F6D-6FCF-CE9943E621BE,Order-306704,0,25/05/2022 15:44,25/05/2022,25/05/2022 16:11,803572,320,387,509.7464621,321.448044,3
CB2F01FE-82EE-9F00-4498-99E594ED28F0,Order-306705,2,25/05/2022 08:59,25/05/2022,25/05/2022 03:20,429435,230,1722,30.09849934,28.55961744,1
48E0892C-D779-7407-C414-50252B404811,Order-306804,0,26/05/2022 11:09,26/05/2022,26/05/2022 09:40,1366506,550,206,401.1117043,261.6679932,1
F399BE5E-E92E-D1FD-EB67-8A7ACD6B895F,Order-306805,0,26/05/2022 04:28,26/05/2022,26/05/2022 18:40,1217161,550,712,100.1494819,59.3263817,2
34AC3EA6-01EF-32E2-1C4F-59C03F683B65,Order-306807,0,26/05/2022 20:12,26/05/2022,26/05/2022 20:27,511945,270,113,197.7642457,82.83712671,2
C3748382-66EF-D202-C962-6A26F1AC697C,Order-306808,2,26/05/2022 13:42,26/05/2022,27/05/2022 06:22,1072262,999999,884,70.46531715,49.70324295,1
B47557C0-23E4-8111-FA21-A474AD5BD7C9,Order-306808,1,26/05/2022 03:33,26/05/2022,27/05/2022 15:23,1072262,999999,497,68.22943452,50.47603797,1
4529C3C9-2593-BF6C-C9D1-D7502D50BD5A,Order-306809,0,26/05/2022 10:42,26/05/2022,29/05/2022 18:35,1979467,999999,430,236.5326299,137.6368275,5
BD7E201F-DD52-68BE-1599-E23530DB2D26,Order-306810,0,26/05/2022 13:59,26/05/2022,28/05/2022 11:18,540527,999999,1498,127.7110134,137.966825,4
DA433007-6F03-4B47-41DC-658C0C60B325,Order-306812,3,26/05/2022 15:13,26/05/2022,26/05/2022 10:47,1515752,510,1640,15.45126573,7.584246608,2
40C831E0-4C96-2E7D-B1F6-A809DBD4E004,Order-306812,5,26/05/2022 16:02,26/05/2022,26/05/2022 14:50,1515752,510,368,542.3309935,430.3857379,1
7506DABE-32A4-5F95-A77D-F2FC00C322AA,Order-307000,0,28/05/2022 09:55,28/05/2022,01/06/2022 14:27,343069,999999,1451,189.4312128,123.2495122,1
43518C48-2210-59C9-C9A7-FC93427BF493,Order-307105,2,29/05/2022 21:12,29/05/2022,29/05/2022 02:26,1389947,605,487,43.70319843,30.08084622,1
E7E2B347-75D5-CD22-4F77-052A23054F3E,Order-307106,0,29/05/2022 05:35,29/05/2022,29/05/2022 17:00,2042685,500,95,28.31841084,34.36889433,2
A8481689-8A83-93E7-635C-1BFCC16538FF,Order-307200,0,30/05/2022 23:34,30/05/2022,06/06/2022 16:14,2062186,999999,1630,19.83679183,7.580744883,7
5CB0642F-E508-3D0E-1B1C-EB8E508FB393,Order-307201,0,30/05/2022 00:27,30/05/2022,01/06/2022 08:13,315458,999999,1046,233.9932321,143.485654,1
D9CE98CA-51AC-5CD1-2169-6766622E930E,Order-307207,2,30/05/2022 04:11,30/05/2022,31/05/2022 01:00,2007739,999999,1560,277.8684704,151.762938,1
6487F5A4-B6A7-3BCA-55B3-71DDFB8B08D1,Order-307304,0,31/05/2022 13:08,31/05/2022,03/06/2022 11:43,207375,999999,2492,18.68644603,12.74357722,2
77308441-56AA-DF46-F745-540DDFFCF9E6,Order-307400,0,01/06/2022 19:39,01/06/2022,01/06/2022 09:35,1902510,660,1566,149.9921912,122.3298811,1
B36B6CC2-23B4-399F-D6B9-767CD32FE7E9,Order-307405,1,01/06/2022 15:25,01/06/2022,05/06/2022 22:12,256558,999999,1565,117.3867461,117.2791632,2
6472B64C-A891-A15D-4758-BC1406E8FF31,Order-307405,0,01/06/2022 12:12,01/06/2022,05/06/2022 21:05,256558,999999,1571,41.15255127,26.21987851,2
377BC18F-052B-F908-9307-021332B1D192,Order-307505,1,02/06/2022 08:12,02/06/2022,02/06/2022 22:32,195619,50,1432,218.1759079,137.9646092,3
5256BB4E-BDEF-5851-ECB6-18D92500C627,Order-307508,0,02/06/2022 08:05,02/06/2022,05/06/2022 21:10,1229095,999999,1541,192.1314848,137.5026224,1
0F2F5A2F-0CD1-BDA6-9789-44B591210BCE,Order-307509,1,02/06/2022 21:27,02/06/2022,04/06/2022 00:08,2015738,999999,387,364.7884495,321.4437152,1
6AF7C362-AA63-4885-8926-4D34ED2FA8EE,Order-307509,2,02/06/2022 22:38,02/06/2022,04/06/2022 23:19,2015738,999999,698,118.8908048,86.45049888,1
49249FBD-A61F-4410-B167-FBE74EB39394,Order-307511,1,02/06/2022 14:08,02/06/2022,04/06/2022 15:33,1692106,999999,1512,109.1773864,109.9198839,2
5650AB01-50B0-5A2E-FDB3-99A000E2B2A7,Order-307700,0,04/06/2022 04:53,04/06/2022,04/06/2022 14:46,1623204,540,2516,3.346752503,1.714450508,3
F4DB412F-8010-60FE-794B-9E08CB512FDB,Order-307801,0,05/06/2022 21:46,05/06/2022,05/06/2022 06:52,1886761,500,1393,27.34230487,15.57008192,1
4F9E91AB-FB9C-0064-8444-3EF22221E354,Order-307803,1,05/06/2022 14:24,05/06/2022,05/06/2022 06:53,286542,74,1494,136.8526119,95.65493885,1
79F1E86F-278E-F36A-31BB-3489AA86C644,Order-307803,0,05/06/2022 12:53,05/06/2022,05/06/2022 20:07,286542,74,2488,8.271455436,7.645147717,2
912FF96A-3C50-3F03-D09C-220D86F84225,Order-307901,2,06/06/2022 09:38,06/06/2022,09/06/2022 01:48,1783114,999999,1963,"1,819.06","1,060.22",1
67770620-B4E9-1343-94AF-9D192AC619B2,Order-307901,0,06/06/2022 10:56,06/06/2022,09/06/2022 09:22,1783114,999999,2496,4.995984895,5.093992293,4
E4C09D6E-0E1F-D97C-8DE1-782DBB3C2724,Order-307908,2,06/06/2022 13:35,06/06/2022,08/06/2022 12:58,1455859,999999,1346,13.49209043,10.58138967,1
1673DAF5-2427-8495-11B0-3FDA38B3555F,Order-308000,1,07/06/2022 00:12,07/06/2022,09/06/2022 09:32,209052,999999,1622,89.81064627,72.56787967,3
EC36A92B-6AF6-BB5C-91B2-3CCEB25AEAD9,Order-308000,2,07/06/2022 12:03,07/06/2022,09/06/2022 19:57,209052,999999,2514,70.72389934,43.07025624,1
F770A503-EAB9-CEA3-009A-6CE3A8EC8EB4,Order-308000,0,07/06/2022 20:42,07/06/2022,09/06/2022 18:31,209052,999999,660,98.27165025,73.12866762,1
4D5304F9-FA10-0D6E-5E57-5CF1663333E4,Order-308001,0,07/06/2022 13:51,07/06/2022,10/06/2022 13:26,1429765,999999,1623,110.3347511,72.56109584,1
786B9DF4-A0C8-124F-1E5D-86D078EF388E,Order-308001,2,07/06/2022 20:40,07/06/2022,10/06/2022 10:29,1429765,999999,1612,128.225542,82.77359836,7
C13ACA28-7C8C-3291-2D41-88442C09A13A,Order-308002,0,07/06/2022 03:05,07/06/2022,07/06/2022 08:50,1368218,650,1051,216.9836852,155.4386487,2
6D606F24-E818-457C-7610-3516446DCD5C,Order-308003,0,07/06/2022 01:50,07/06/2022,07/06/2022 21:29,349197,74,438,656.6958014,304.485636,2
B78BF5EB-095D-9479-BC89-14472F736B38,Order-308006,1,07/06/2022 09:48,07/06/2022,07/06/2022 16:05,1581368,530,1572,52.16748355,26.67089681,1
AC9F66C9-CCC7-6DB4-2358-FB49CA08A81B,Order-308008,0,07/06/2022 10:10,07/06/2022,07/06/2022 11:33,298486,100,1450,181.1253817,141.6492153,3
280F0A6D-76B2-BD74-BB20-B9672CC70DFA,Order-308102,0,08/06/2022 00:19,08/06/2022,08/06/2022 19:08,1422665,630,1616,34.53280431,26.21829095,1
15AB8979-FCBE-9A1B-5FB9-7DE5D57755E9,Order-308103,1,08/06/2022 15:19,08/06/2022,08/06/2022 16:48,479259,190,186,66.58153015,45.83618102,1
3354BFA8-4841-9C7E-BF67-60FBEE7A0867,Order-308104,0,08/06/2022 04:56,08/06/2022,08/06/2022 13:41,213293,100,1458,98.58470473,91.97949874,5
7BFAC517-5B39-FA16-2ACB-CBF8D4E5C042,Order-308105,2,08/06/2022 07:47,08/06/2022,08/06/2022 03:08,1633002,560,482,74.94251403,82.32694983,5
C8A20B14-7166-618D-D213-F39DA4EC7123,Order-308201,2,09/06/2022 01:17,09/06/2022,11/06/2022 16:14,904480,999999,1203,729.1532558,324.6932626,3
A7D89372-2F6E-611D-56D2-98B1E2C72BA8,Order-308201,0,09/06/2022 13:37,09/06/2022,11/06/2022 20:13,904480,999999,552,"2,186.52",827.9709628,2
7DE0B2B6-B806-5177-567C-E680F069008F,Order-308201,1,09/06/2022 10:30,09/06/2022,11/06/2022 09:37,904480,999999,1519,238.8967023,142.5684236,1
483CBC1E-1AA6-6832-CF80-DAC6AE35BA36,Order-308202,1,09/06/2022 12:05,09/06/2022,09/06/2022 14:18,1215755,470,2517,2.434478634,1.717166891,2
637360EF-6652-8641-815A-D87D169C3730,Order-308202,2,09/06/2022 19:47,09/06/2022,09/06/2022 11:55,1215755,470,674,152.6309244,69.25902798,1
AE911FD5-3916-589F-3094-BB16E0473201,Order-308203,0,09/06/2022 13:41,09/06/2022,12/06/2022 13:30,613270,999999,1597,41.74577108,26.62396009,1
18701ACC-7C46-D0CE-6803-5B99D5038F75,Order-308205,0,09/06/2022 09:49,09/06/2022,14/06/2022 18:02,2090359,999999,2517,2.241482941,1.716293588,6
F72635C4-D116-C170-AC66-6BD54D313027,Order-308209,0,09/06/2022 22:01,09/06/2022,09/06/2022 14:59,1288552,610,1573,40.72079342,27.1342931,2
7F01A76D-696A-2600-E483-9FD07E8D112D,Order-308212,3,09/06/2022 09:53,09/06/2022,09/06/2022 03:28,1853051,480,151,655.8849459,392.6032073,1
03EA083D-EA8C-4868-ED0B-C37457F6F292,Order-308212,1,09/06/2022 04:47,09/06/2022,09/06/2022 08:46,1853051,480,1614,104.4946882,86.14642339,1
7810B997-D68A-683C-0990-49D2B2429CE9,Order-308400,0,11/06/2022 02:28,11/06/2022,11/06/2022 23:28,1462274,480,2489,12.98079686,7.647919164,4
6A050C1F-0192-2DDE-5C01-5A9509AFFB56,Order-308404,3,11/06/2022 05:57,11/06/2022,11/06/2022 03:19,222517,100,451,432.5872648,257.0678997,3
2D62D78C-069E-AF55-671D-EBDA66F52813,Order-308404,2,11/06/2022 04:23,11/06/2022,11/06/2022 04:07,222517,100,2510,1.467495217,2.0724128,3
5DC15500-0092-7567-FE1C-C68F8F77B2C1,Order-308404,0,11/06/2022 00:13,11/06/2022,11/06/2022 13:17,222517,100,70,37.97705929,22.05438409,4
4ADA7F97-C0BA-F8E8-488A-882CBC4DDDC2,Order-308500,2,12/06/2022 20:54,12/06/2022,12/06/2022 00:57,1874649,670,1541,275.5064201,137.5083891,1
0F33E3DA-83C4-40AD-90A5-B0570D78BD34,Order-308500,1,12/06/2022 23:28,12/06/2022,12/06/2022 02:12,1874649,670,1589,7.112104813,5.097546663,1
0E0D1934-A888-7A10-F6A7-4ECB46585238,Order-308502,3,12/06/2022 14:43,12/06/2022,12/06/2022 07:30,241776,74,1391,16.49140691,18.39117316,1
0FCFA743-3945-9FE8-639C-1AE01E8D0293,Order-308502,2,12/06/2022 17:21,12/06/2022,12/06/2022 09:18,241776,74,1617,39.44283934,26.6709948,1
6625C4E6-2B9F-0D36-2E8F-5B0D562A48CF,Order-308506,5,12/06/2022 07:52,12/06/2022,12/06/2022 20:16,42347,40,1748,64.1405383,36.11548849,1
C53AB19F-B916-5560-0797-36CA19D59E58,Order-308506,3,12/06/2022 08:41,12/06/2022,12/06/2022 19:10,42347,40,690,111.6491359,75.54646619,1
3A76B36F-7556-D381-2574-54DD8C2A7C42,Order-308506,4,12/06/2022 00:20,12/06/2022,12/06/2022 05:08,42347,40,715,128.4293834,68.52443932,1
25D9DC27-9355-9366-6DDF-8C4FFEE433D6,Order-308506,1,12/06/2022 06:32,12/06/2022,12/06/2022 20:33,42347,40,97,63.92283384,34.36733019,4
0A137EBC-E9D2-11F6-6097-34538A7C900E,Order-308604,0,13/06/2022 03:09,13/06/2022,14/06/2022 14:23,141571,999999,646,195.6815412,72.5652622,1
DAD2A06C-FC23-C9DC-4DFE-BC2E4CB30045,Order-308606,1,13/06/2022 07:55,13/06/2022,16/06/2022 00:44,1788358,999999,811,16.1363622,7.599038719,2
2F1E8223-0D5E-D2E5-734E-5F6BB5E8613B,Order-308703,0,14/06/2022 18:45,14/06/2022,14/06/2022 22:31,1597970,585,2160,223.2955685,204.6402537,1
65CBC59E-D7C9-E8EA-CC85-B0ADA793A569,Order-308706,0,14/06/2022 08:49,14/06/2022,14/06/2022 07:01,1952060,510,427,190.2467891,215.6818945,1
F4C2CD47-224B-BFE7-3834-1C58C67DC644,Order-308800,1,15/06/2022 01:21,15/06/2022,16/06/2022 14:46,1638733,999999,2013,624.9227837,220.6483463,1
8C92C51A-96FB-C8CC-CAD6-7ACD5BC1359C,Order-308803,0,15/06/2022 19:24,15/06/2022,17/06/2022 05:35,1401397,999999,330,232.7563657,157.545266,1
BC45D020-8EA9-ECBF-5B0A-0AA0AE8081AD,Order-308803,3,15/06/2022 18:55,15/06/2022,17/06/2022 02:43,1401397,999999,1456,169.611394,138.4290791,2
D2929F4C-B655-EDF8-225D-B3701B685E2D,Order-308806,0,15/06/2022 18:13,15/06/2022,18/06/2022 13:37,539066,999999,458,119.5858553,117.2179045,2
A8E25A8A-43FB-E673-4958-72D04D9B40F7,Order-308901,0,16/06/2022 05:35,16/06/2022,18/06/2022 07:21,1969340,999999,116,147.5196403,86.67705437,1
5FAA2D7F-014F-5609-2354-23D94365725A,Order-308907,1,16/06/2022 20:39,16/06/2022,20/06/2022 20:03,233871,999999,1591,11.23560784,5.825060133,2
1B58C8F0-7727-9146-A2F5-114F1748F9E5,Order-308909,0,16/06/2022 22:20,16/06/2022,16/06/2022 01:20,878318,330,1594,6.405497028,5.096525399,6
AA254F6D-6611-702C-EBFC-CFB96FC3600B,Order-309100,2,18/06/2022 13:03,18/06/2022,21/06/2022 22:51,1796844,999999,935,56.00326769,36.33705399,1
AA39C922-7FD0-DB09-D228-A1B4D2AF8ECC,Order-309102,0,18/06/2022 20:04,18/06/2022,19/06/2022 15:56,849521,999999,2102,613.1642013,363.7550712,3
5223CEA2-A0DD-23D7-5F29-B633BF22B642,Order-309102,1,18/06/2022 00:51,18/06/2022,19/06/2022 19:42,849521,999999,2087,498.5943867,363.7581308,2
1E424537-EDCE-E129-8A40-A01FFD3A4E12,Order-309202,0,19/06/2022 05:54,19/06/2022,19/06/2022 15:44,2022182,610,497,37.13903515,50.47686786,1
15633A1D-8916-383B-AC61-57A58A8F9269,Order-309206,0,19/06/2022 08:13,19/06/2022,20/06/2022 11:31,1639422,999999,1609,228.3033181,86.14876742,1
E3DE3563-41BE-3B31-5767-4EE19953C252,Order-309303,0,20/06/2022 15:49,20/06/2022,20/06/2022 15:40,103324,10,814,6.941678162,7.59675083,1
FFE32ABC-05FC-DD6E-126E-65D7DBFDBDE4,Order-309306,1,20/06/2022 20:39,20/06/2022,20/06/2022 10:31,1724829,510,2220,68.5691722,40.76760922,5
194572D6-1A4D-4443-4E51-A56A02B5170F,Order-309306,0,20/06/2022 23:37,20/06/2022,20/06/2022 15:49,1724829,510,49,81.87919692,91.9528514,4
62F0311A-4247-2874-F90B-18C3508284F1,Order-309307,0,20/06/2022 13:09,20/06/2022,20/06/2022 20:56,1963855,450,417,455.1767,275.4690285,1
578B3D9D-F5D0-1AC3-A2FA-6FFB6F286F68,Order-309308,0,20/06/2022 03:40,20/06/2022,25/06/2022 19:19,1238045,999999,1426,342.1803415,195.159931,1
6870FBEB-2100-FA0D-8FBC-C6B34CFEDA51,Order-309403,0,21/06/2022 06:38,21/06/2022,23/06/2022 02:40,597653,999999,1606,118.9491345,73.57563148,3
B06F5DB7-A11D-FC4F-F81F-DACF83C0C8A1,Order-309403,4,21/06/2022 07:55,21/06/2022,23/06/2022 05:41,597653,999999,2398,396.8551195,211.5309751,3
3257C6FA-FEBF-5B8E-691A-3E644A25B337,Order-309403,5,21/06/2022 10:45,21/06/2022,23/06/2022 13:17,597653,999999,441,103.1425035,117.2194669,2
C05D1ED0-36E2-03D4-A61E-C2F2BFECA43C,Order-309403,6,21/06/2022 07:14,21/06/2022,23/06/2022 03:37,597653,999999,1657,149.100365,82.77248879,2
55F52FBE-4DAF-0A9B-E445-D0BAF89DAF0A,Order-309404,5,21/06/2022 00:13,21/06/2022,21/06/2022 21:17,2007877,560,1572,30.01350715,26.6727773,3
DD96D896-6948-E8E5-9D39-C16C8CF6630D,Order-309404,3,21/06/2022 20:57,21/06/2022,21/06/2022 01:01,2007877,560,1609,204.3139683,86.14948238,2
94CCC35C-0390-E47D-35E6-10C5B409CDDB,Order-309404,4,21/06/2022 02:40,21/06/2022,21/06/2022 09:39,2007877,560,578,687.0452233,459.4070965,1
8D635917-A818-D244-B512-2651747F1C39,Order-309404,2,21/06/2022 06:38,21/06/2022,21/06/2022 21:42,2007877,560,59,98.34765146,79.53325401,1
57435075-64C7-B017-4486-7811D452BAB5,Order-309404,1,21/06/2022 04:25,21/06/2022,21/06/2022 14:35,2007877,560,451,410.829978,257.0611762,1
E952A3C0-E093-83A1-FBF7-6310993B5B7F,Order-309404,0,21/06/2022 05:21,21/06/2022,21/06/2022 08:50,2007877,560,1362,6.413180977,7.818391832,1
7D8729BF-7E15-DAE7-005B-F236958B51C3,Order-309405,2,21/06/2022 00:15,21/06/2022,21/06/2022 01:41,228377,80,435,191.9535351,137.631848,1
C870A8CC-8AC6-6826-ADF3-CD688CA0F215,Order-309405,3,21/06/2022 10:35,21/06/2022,21/06/2022 13:47,228377,80,169,82.50099516,54.72375322,1
000FFE6F-2704-42BB-C934-3754CDD94CC8,Order-309502,2,22/06/2022 08:37,22/06/2022,25/06/2022 16:21,1743429,999999,1687,3.103671959,3.165199447,2
50C176E3-FDAD-CD5F-31E2-53C0703B62AF,Order-309502,0,22/06/2022 00:10,22/06/2022,25/06/2022 07:14,1743429,999999,1460,229.6682258,137.9697747,4
BA37FEAD-B2E9-E591-8517-4AE855AB7744,Order-309503,1,22/06/2022 05:32,22/06/2022,25/06/2022 04:28,572001,999999,1892,"1,125.70",878.6623537,1
FBCC204A-36E9-79E1-20B6-9BF7E7C930ED,Order-309504,0,22/06/2022 00:36,22/06/2022,25/06/2022 15:08,1131230,999999,1548,162.4404533,122.3205131,4
97AEA352-F6FF-A5D7-951F-F0F5C5E8110F,Order-309504,2,22/06/2022 04:25,22/06/2022,25/06/2022 05:13,1131230,999999,2089,117.7844492,131.2833145,5
ECCB2764-5369-80C9-0595-65F80AE7CB05,Order-309504,1,22/06/2022 05:19,22/06/2022,25/06/2022 08:57,1131230,999999,1504,169.2088344,95.65221091,1
D3C25912-2AE9-31F8-2D79-7A0C135DFA35,Order-309506,0,22/06/2022 02:41,22/06/2022,24/06/2022 20:41,1757210,999999,1823,24.23418803,16.31053081,1
CFDF15D0-B7CB-38C2-1756-B3C3EED60DA1,Order-309506,1,22/06/2022 10:54,22/06/2022,24/06/2022 16:31,1757210,999999,2260,73.32559535,40.76408127,1
3515739A-7719-32EA-35E0-18C12FFE6B3C,Order-309600,1,23/06/2022 01:07,23/06/2022,23/06/2022 17:15,1933017,430,1615,185.1468196,96.0847193,6
34F2AA57-7E19-2AEC-694C-373B35F2D5B2,Order-309600,0,23/06/2022 16:34,23/06/2022,23/06/2022 22:04,1933017,430,1464,206.3629753,118.6574116,3
5F11E356-B23E-46C0-E24F-BC529E9542D1,Order-309602,2,23/06/2022 01:18,23/06/2022,27/06/2022 08:13,539175,999999,2111,461.216086,403.5330759,1
3CAA7200-4556-20A1-32B7-EFA726626AFC,Order-309602,0,23/06/2022 11:28,23/06/2022,27/06/2022 05:28,539175,999999,1715,31.92768277,32.25036457,1
BB7254E8-854C-B87D-D0B0-ECF5EA44E0B2,Order-309605,1,23/06/2022 21:26,23/06/2022,26/06/2022 17:52,1763999,999999,1455,249.0276015,133.3618852,2
ADC79D4B-7CDE-1593-24E8-AD31E9052041,Order-309606,0,23/06/2022 00:07,23/06/2022,23/06/2022 00:27,1417679,480,446,169.5851965,112.1436004,1
C8E38FE8-322E-C611-FB77-F8BEA160804A,Order-309607,0,23/06/2022 05:39,23/06/2022,23/06/2022 01:13,1792654,660,1571,39.65140948,26.21826941,5
AB2F762C-479A-C9D9-F3F1-0ABF9C8B3B8C,Order-309608,3,23/06/2022 10:44,23/06/2022,23/06/2022 04:38,1520615,560,1625,185.5553132,72.56461879,5
B86D0D01-0291-2566-2A6C-8ED3B5F1EDC7,Order-309608,0,23/06/2022 09:01,23/06/2022,23/06/2022 13:36,1520615,560,1541,123.3575918,137.5062257,1
D2515BED-B568-4FAB-D722-22A01CF2063C,Order-309612,0,23/06/2022 17:16,23/06/2022,23/06/2022 17:42,2073871,630,1613,56.52727723,56.08298669,2
0F6773AE-36DB-6736-262C-44713711540E,Order-309800,0,25/06/2022 20:06,25/06/2022,26/06/2022 00:49,1831494,999999,1433,291.5751083,141.6458815,2
52340E07-1E97-13AB-DCFB-7D75AE2FC64E,Order-309802,0,25/06/2022 03:20,25/06/2022,25/06/2022 01:01,843113,310,137,225.0125671,229.9331957,2
C7E069BC-60E2-265A-DDAC-0163DCF179D7,Order-309804,1,25/06/2022 00:03,25/06/2022,25/06/2022 02:01,215446,80,366,643.5153099,348.5861991,1
97706CFD-28B9-74CB-BC10-8859563FF412,Order-309804,0,25/06/2022 09:09,25/06/2022,25/06/2022 01:05,215446,80,769,13.76852432,11.68668253,1
759D6957-61B2-EA9D-8754-C896CA169A41,Order-309901,2,26/06/2022 19:19,26/06/2022,26/06/2022 02:34,1854247,605,2504,6.194113731,5.095727684,1
2E0C20AE-6FA4-67CC-8F44-02E825517A74,Order-309901,1,26/06/2022 05:58,26/06/2022,26/06/2022 03:58,1854247,605,614,550.3387381,459.4054704,1
A3C3D296-9093-8F6B-8C4D-C5374CBC8338,Order-309903,0,26/06/2022 18:38,26/06/2022,01/07/2022 22:48,2006655,999999,1430,208.6657727,137.5019394,1
DAE5F07E-35D7-243E-F3DD-BCC7A4307027,Order-309906,2,26/06/2022 03:07,26/06/2022,26/06/2022 01:37,1265632,620,2380,253.5987819,152.9496674,2
D87342AC-D408-0919-8B2A-04700AA9B0C0,Order-309906,0,26/06/2022 08:56,26/06/2022,26/06/2022 20:25,1265632,620,405,669.0396515,321.4402118,1
F88B61C3-B42F-A4BD-3A6C-E7C178DB3A96,Order-310000,1,27/06/2022 16:14,27/06/2022,01/07/2022 18:20,2021072,999999,528,655.8715232,271.3517441,1
079B261D-94FC-DA34-F687-984CBD568696,Order-310002,1,27/06/2022 12:40,27/06/2022,30/06/2022 10:11,248168,999999,1655,224.6364132,96.0849279,3
272EB55C-B5D2-F85D-40F6-C1FFE2C7ABD6,Order-310104,4,28/06/2022 06:25,28/06/2022,02/07/2022 17:13,453971,999999,1445,221.8475043,123.2447295,3
13FF4D07-7809-36C0-39A8-6B8B5FFE1E32,Order-310104,3,28/06/2022 15:36,28/06/2022,02/07/2022 03:53,453971,999999,1495,150.5769425,105.7725615,1
B33DAAD0-55A1-9865-2DF9-103FE01467FA,Order-310107,1,28/06/2022 13:05,28/06/2022,28/06/2022 11:42,653410,180,1422,275.1175182,138.429522,2
D1E05417-4061-17E3-0A6B-7F800FA09EF9,Order-310108,0,28/06/2022 19:30,28/06/2022,28/06/2022 00:42,924891,390,1530,132.851112,122.3286755,1
D4961A1F-935D-751C-106D-9077C7F3FAD0,Order-310109,2,28/06/2022 23:05,28/06/2022,28/06/2022 07:08,593977,210,454,232.9632441,137.6035891,2
1C69704E-70BA-A510-3862-723621B92B61,Order-310201,1,29/06/2022 07:19,29/06/2022,02/07/2022 16:51,600349,999999,405,328.7412558,321.4497389,1
70432C72-4C64-D99E-A5C7-F1AE6D718726,Order-310202,0,29/06/2022 09:43,29/06/2022,30/06/2022 02:44,1568944,999999,1696,7.022440313,5.635428198,6
6F653CCD-B958-96BB-FBEB-007BC8BF4E1C,Order-310203,2,29/06/2022 23:25,29/06/2022,29/06/2022 16:04,1480712,490,1646,133.9550137,73.577641,3
