CustomerKey,Gender,State Code,State,Country Code,Country,Continent,Age
1789809,Male,IL,Illinois,US,United States,North America,45
1791480,Male,IL,Illinois,US,United States,North America,68
1798301,Female,IL,Illinois,US,United States,North America,72
1800673,Male,IL,Illinois,US,United States,North America,60
1803604,Male,IL,Illinois,US,United States,North America,83
1811793,Male,IL,Illinois,US,United States,North America,22
1814452,Male,IL,Illinois,US,United States,North America,83
1853561,Male,IL,Illinois,US,United States,North America,73
1858412,Female,IL,Illinois,US,United States,North America,78
1867082,Male,IL,Illinois,US,United States,North America,19
1888282,Male,IL,Illinois,US,United States,North America,54
1889686,Female,IL,Illinois,US,United States,North America,58
1890068,Female,IL,Illinois,US,United States,North America,63
1894378,Male,IL,Illinois,US,United States,North America,74
1895317,Female,IL,Illinois,US,United States,North America,57
1902499,Female,IL,Illinois,US,United States,North America,61
1905321,Female,IL,Illinois,US,United States,North America,51
1909344,Female,IL,Illinois,US,United States,North America,63
1910644,Male,IL,Illinois,US,United States,North America,25
1917427,Female,IL,Illinois,US,United States,North America,32
1919120,Male,IL,Illinois,US,United States,North America,56
1929392,Female,IL,Illinois,US,United States,North America,66
1934739,Female,IL,Illinois,US,United States,North America,73
1934859,Male,IL,Illinois,US,United States,North America,70
1943829,Male,IL,Illinois,US,United States,North America,64
1960256,Male,IL,Illinois,US,United States,North America,59
1976349,Male,IL,Illinois,US,United States,North America,80
1976608,Female,IL,Illinois,US,United States,North America,85
1977249,Female,IL,Illinois,US,United States,North America,85
1978189,Female,IL,Illinois,US,United States,North America,44
1979467,Female,IL,Illinois,US,United States,North America,84
1982025,Female,IL,Illinois,US,United States,North America,85
1985370,Female,IL,Illinois,US,United States,North America,28
1990408,Male,IL,Illinois,US,United States,North America,31
2002992,Male,IL,Illinois,US,United States,North America,37
2010262,Male,IL,Illinois,US,United States,North America,47
2016036,Male,IL,Illinois,US,United States,North America,28
2024734,Female,IL,Illinois,US,United States,North America,54
2025218,Male,IL,Illinois,US,United States,North America,46
2044795,Male,IL,Illinois,US,United States,North America,46
2049908,Female,IL,Illinois,US,United States,North America,69
2061916,Male,IL,Illinois,US,United States,North America,62
2069843,Female,IL,Illinois,US,United States,North America,68
2071975,Female,IL,Illinois,US,United States,North America,56
2072327,Female,IL,Illinois,US,United States,North America,72
2074662,Female,IL,Illinois,US,United States,North America,25
2077922,Male,IL,Illinois,US,United States,North America,82
2078389,Male,IL,Illinois,US,United States,North America,33
2081221,Female,IL,Illinois,US,United States,North America,30
2098002,Male,IL,Illinois,US,United States,North America,53
1201619,Female,FL,Florida,US,United States,North America,31
1216214,Male,FL,Florida,US,United States,North America,75
1216668,Female,FL,Florida,US,United States,North America,53
1226973,Female,FL,Florida,US,United States,North America,53
1230055,Male,FL,Florida,US,United States,North America,24
1238971,Female,FL,Florida,US,United States,North America,59
1260767,Female,FL,Florida,US,United States,North America,68
1262978,Male,FL,Florida,US,United States,North America,25
1268964,Male,FL,Florida,US,United States,North America,51
1273486,Male,FL,Florida,US,United States,North America,35
1274249,Female,FL,Florida,US,United States,North America,56
1276047,Male,FL,Florida,US,United States,North America,48
1279547,Female,FL,Florida,US,United States,North America,55
1280187,Female,FL,Florida,US,United States,North America,48
1280658,Female,FL,Florida,US,United States,North America,46
1287270,Male,FL,Florida,US,United States,North America,78
1297932,Male,FL,Florida,US,United States,North America,31
1313973,Female,FL,Florida,US,United States,North America,84
1314746,Female,FL,Florida,US,United States,North America,67
1316604,Male,FL,Florida,US,United States,North America,58
1325345,Female,FL,Florida,US,United States,North America,65
1334877,Male,FL,Florida,US,United States,North America,48
1349744,Female,FL,Florida,US,United States,North America,71
1350608,Female,FL,Florida,US,United States,North America,64
1362309,Male,FL,Florida,US,United States,North America,58
1363969,Male,FL,Florida,US,United States,North America,20
1372792,Female,FL,Florida,US,United States,North America,76
1373253,Male,FL,Florida,US,United States,North America,46
1378101,Female,FL,Florida,US,United States,North America,73
1382478,Female,FL,Florida,US,United States,North America,31
1386585,Male,FL,Florida,US,United States,North America,78
1400739,Female,FL,Florida,US,United States,North America,55
1413254,Female,FL,Florida,US,United States,North America,29
1422665,Male,FL,Florida,US,United States,North America,49
1424915,Female,FL,Florida,US,United States,North America,46
1427816,Female,FL,Florida,US,United States,North America,42
1442527,Male,FL,Florida,US,United States,North America,54
1444362,Female,FL,Florida,US,United States,North America,84
1461819,Female,FL,Florida,US,United States,North America,41
1462526,Male,FL,Florida,US,United States,North America,41
1463715,Male,FL,Florida,US,United States,North America,29
1467036,Female,FL,Florida,US,United States,North America,66
1468162,Female,FL,Florida,US,United States,North America,79
1485222,Female,FL,Florida,US,United States,North America,48
1487649,Female,FL,Florida,US,United States,North America,31
1500153,Female,FL,Florida,US,United States,North America,38
1505243,Male,FL,Florida,US,United States,North America,28
1519278,Male,FL,Florida,US,United States,North America,79
1525125,Female,FL,Florida,US,United States,North America,84
1525537,Male,FL,Florida,US,United States,North America,78
1525609,Male,FL,Florida,US,United States,North America,36
1538921,Female,FL,Florida,US,United States,North America,58
1540700,Male,FL,Florida,US,United States,North America,20
1542495,Female,FL,Florida,US,United States,North America,61
1542782,Male,FL,Florida,US,United States,North America,47
1546270,Female,FL,Florida,US,United States,North America,63
1547933,Male,FL,Florida,US,United States,North America,48
1556426,Male,FL,Florida,US,United States,North America,76
1557805,Male,FL,Florida,US,United States,North America,44
1561589,Female,FL,Florida,US,United States,North America,50
1563162,Male,FL,Florida,US,United States,North America,20
1578727,Female,FL,Florida,US,United States,North America,40
1583842,Female,FL,Florida,US,United States,North America,21
1584096,Female,FL,Florida,US,United States,North America,32
1585984,Female,FL,Florida,US,United States,North America,56
1596475,Male,FL,Florida,US,United States,North America,27
1600189,Male,FL,Florida,US,United States,North America,27
1601713,Male,FL,Florida,US,United States,North America,54
1612030,Female,FL,Florida,US,United States,North America,27
1612152,Female,FL,Florida,US,United States,North America,19
1612618,Male,FL,Florida,US,United States,North America,70
1625793,Male,FL,Florida,US,United States,North America,83
1626058,Male,FL,Florida,US,United States,North America,50
1630511,Female,FL,Florida,US,United States,North America,74
1633002,Female,FL,Florida,US,United States,North America,71
1635587,Female,FL,Florida,US,United States,North America,43
1646328,Male,FL,Florida,US,United States,North America,65
1656003,Male,FL,Florida,US,United States,North America,51
1659181,Male,FL,Florida,US,United States,North America,19
1660589,Male,FL,Florida,US,United States,North America,71
1671344,Female,FL,Florida,US,United States,North America,24
1671658,Male,FL,Florida,US,United States,North America,38
1685923,Male,FL,Florida,US,United States,North America,38
1704877,Male,FL,Florida,US,United States,North America,63
1709381,Male,FL,Florida,US,United States,North America,64
1713985,Male,FL,Florida,US,United States,North America,79
1717090,Male,FL,Florida,US,United States,North America,84
1726596,Female,FL,Florida,US,United States,North America,29
1729727,Male,FL,Florida,US,United States,North America,69
1730687,Female,FL,Florida,US,United States,North America,31
1734681,Female,FL,Florida,US,United States,North America,63
1753284,Female,FL,Florida,US,United States,North America,49
1755308,Male,FL,Florida,US,United States,North America,44
1756561,Male,FL,Florida,US,United States,North America,56
1766703,Female,FL,Florida,US,United States,North America,36
1771263,Female,FL,Florida,US,United States,North America,19
1780459,Female,FL,Florida,US,United States,North America,34
1796778,Male,FL,Florida,US,United States,North America,61
1814843,Male,FL,Florida,US,United States,North America,42
1815919,Female,FL,Florida,US,United States,North America,42
1817094,Female,FL,Florida,US,United States,North America,21
1835588,Female,FL,Florida,US,United States,North America,22
1854247,Male,FL,Florida,US,United States,North America,53
1856080,Female,FL,Florida,US,United States,North America,84
1858012,Female,FL,Florida,US,United States,North America,31
1863479,Male,FL,Florida,US,United States,North America,56
1865307,Male,FL,Florida,US,United States,North America,52
1878034,Female,FL,Florida,US,United States,North America,79
1878826,Male,FL,Florida,US,United States,North America,24
1882274,Male,FL,Florida,US,United States,North America,83
1890381,Male,FL,Florida,US,United States,North America,25
1894771,Male,FL,Florida,US,United States,North America,22
1901005,Female,FL,Florida,US,United States,North America,50
1907830,Male,FL,Florida,US,United States,North America,30
1916419,Male,FL,Florida,US,United States,North America,51
1918384,Male,FL,Florida,US,United States,North America,59
1941383,Female,FL,Florida,US,United States,North America,69
1944255,Female,FL,Florida,US,United States,North America,61
1957342,Female,FL,Florida,US,United States,North America,22
1963855,Female,FL,Florida,US,United States,North America,27
1967881,Female,FL,Florida,US,United States,North America,57
1968658,Male,FL,Florida,US,United States,North America,45
1971702,Male,FL,Florida,US,United States,North America,36
1982683,Female,FL,Florida,US,United States,North America,82
1992177,Female,FL,Florida,US,United States,North America,53
2001172,Male,FL,Florida,US,United States,North America,29
2004113,Female,FL,Florida,US,United States,North America,76
2007618,Male,FL,Florida,US,United States,North America,28
2011317,Male,FL,Florida,US,United States,North America,37
2014410,Female,FL,Florida,US,United States,North America,20
2014548,Male,FL,Florida,US,United States,North America,34
2019914,Female,FL,Florida,US,United States,North America,50
2022182,Male,FL,Florida,US,United States,North America,59
2028380,Male,FL,Florida,US,United States,North America,52
2039658,Female,FL,Florida,US,United States,North America,78
2046690,Male,FL,Florida,US,United States,North America,48
2052621,Male,FL,Florida,US,United States,North America,46
2079663,Male,FL,Florida,US,United States,North America,21
2080621,Male,FL,Florida,US,United States,North America,62
2082685,Female,FL,Florida,US,United States,North America,45
2089223,Male,FL,Florida,US,United States,North America,21
2093700,Male,FL,Florida,US,United States,North America,51
2094523,Female,FL,Florida,US,United States,North America,75
1208210,Female,PA,Pennsylvania,US,United States,North America,72
1209900,Female,PA,Pennsylvania,US,United States,North America,39
1222915,Female,PA,Pennsylvania,US,United States,North America,79
1223699,Female,PA,Pennsylvania,US,United States,North America,62
1226212,Male,PA,Pennsylvania,US,United States,North America,49
1242463,Female,PA,Pennsylvania,US,United States,North America,68
1248192,Female,PA,Pennsylvania,US,United States,North America,47
1249109,Female,PA,Pennsylvania,US,United States,North America,50
1253674,Female,PA,Pennsylvania,US,United States,North America,33
1256045,Female,PA,Pennsylvania,US,United States,North America,57
1259699,Male,PA,Pennsylvania,US,United States,North America,32
1261590,Male,PA,Pennsylvania,US,United States,North America,47
1278914,Female,PA,Pennsylvania,US,United States,North America,41
1283499,Female,PA,Pennsylvania,US,United States,North America,30
1283681,Male,PA,Pennsylvania,US,United States,North America,29
1288442,Male,PA,Pennsylvania,US,United States,North America,21
1288969,Female,PA,Pennsylvania,US,United States,North America,85
1290859,Male,PA,Pennsylvania,US,United States,North America,22
1304306,Female,PA,Pennsylvania,US,United States,North America,54
1304458,Female,PA,Pennsylvania,US,United States,North America,20
1313828,Female,PA,Pennsylvania,US,United States,North America,70
1315621,Female,PA,Pennsylvania,US,United States,North America,28
1333694,Male,PA,Pennsylvania,US,United States,North America,59
1338712,Male,PA,Pennsylvania,US,United States,North America,48
1341739,Female,PA,Pennsylvania,US,United States,North America,54
1364728,Male,PA,Pennsylvania,US,United States,North America,57
1371427,Male,PA,Pennsylvania,US,United States,North America,61
1377272,Male,PA,Pennsylvania,US,United States,North America,30
1380707,Male,PA,Pennsylvania,US,United States,North America,73
1381153,Male,PA,Pennsylvania,US,United States,North America,47
1390703,Male,PA,Pennsylvania,US,United States,North America,76
1414031,Female,PA,Pennsylvania,US,United States,North America,43
1424934,Male,PA,Pennsylvania,US,United States,North America,49
1430617,Male,PA,Pennsylvania,US,United States,North America,28
1436185,Female,PA,Pennsylvania,US,United States,North America,57
1455859,Male,PA,Pennsylvania,US,United States,North America,53
1462974,Male,PA,Pennsylvania,US,United States,North America,66
1464010,Female,PA,Pennsylvania,US,United States,North America,28
1470114,Female,PA,Pennsylvania,US,United States,North America,68
1488476,Female,PA,Pennsylvania,US,United States,North America,33
1492068,Female,PA,Pennsylvania,US,United States,North America,64
1497505,Female,PA,Pennsylvania,US,United States,North America,41
1507791,Male,PA,Pennsylvania,US,United States,North America,43
1511333,Male,PA,Pennsylvania,US,United States,North America,63
1515752,Male,PA,Pennsylvania,US,United States,North America,83
1520398,Male,PA,Pennsylvania,US,United States,North America,70
1520875,Male,PA,Pennsylvania,US,United States,North America,49
1529988,Male,PA,Pennsylvania,US,United States,North America,62
1533890,Female,PA,Pennsylvania,US,United States,North America,62
1535456,Male,PA,Pennsylvania,US,United States,North America,44
1539005,Male,PA,Pennsylvania,US,United States,North America,74
1542862,Male,PA,Pennsylvania,US,United States,North America,35
1545316,Male,PA,Pennsylvania,US,United States,North America,44
1548444,Female,PA,Pennsylvania,US,United States,North America,23
1551906,Male,PA,Pennsylvania,US,United States,North America,34
1556251,Male,PA,Pennsylvania,US,United States,North America,64
1565806,Male,PA,Pennsylvania,US,United States,North America,27
1576074,Male,PA,Pennsylvania,US,United States,North America,64
1577226,Female,PA,Pennsylvania,US,United States,North America,42
1582684,Female,PA,Pennsylvania,US,United States,North America,24
1582937,Female,PA,Pennsylvania,US,United States,North America,72
1590110,Female,PA,Pennsylvania,US,United States,North America,57
1607068,Male,PA,Pennsylvania,US,United States,North America,42
1615784,Female,PA,Pennsylvania,US,United States,North America,53
1618492,Female,PA,Pennsylvania,US,United States,North America,48
1631668,Male,PA,Pennsylvania,US,United States,North America,85
1638478,Male,PA,Pennsylvania,US,United States,North America,19
1639515,Male,PA,Pennsylvania,US,United States,North America,45
1650554,Female,PA,Pennsylvania,US,United States,North America,25
1662801,Female,PA,Pennsylvania,US,United States,North America,58
1664223,Male,PA,Pennsylvania,US,United States,North America,57
1666296,Male,PA,Pennsylvania,US,United States,North America,52
1667429,Male,PA,Pennsylvania,US,United States,North America,72
1672690,Male,PA,Pennsylvania,US,United States,North America,75
1690679,Male,PA,Pennsylvania,US,United States,North America,48
1691097,Female,PA,Pennsylvania,US,United States,North America,21
1696205,Male,PA,Pennsylvania,US,United States,North America,40
1701097,Male,PA,Pennsylvania,US,United States,North America,73
1728379,Female,PA,Pennsylvania,US,United States,North America,32
1737416,Male,PA,Pennsylvania,US,United States,North America,41
1739490,Female,PA,Pennsylvania,US,United States,North America,46
1750199,Male,PA,Pennsylvania,US,United States,North America,34
1774947,Male,PA,Pennsylvania,US,United States,North America,40
1783114,Female,PA,Pennsylvania,US,United States,North America,57
1783468,Male,PA,Pennsylvania,US,United States,North America,79
1795932,Male,PA,Pennsylvania,US,United States,North America,70
1797153,Male,PA,Pennsylvania,US,United States,North America,68
1798962,Female,PA,Pennsylvania,US,United States,North America,80
1803427,Male,PA,Pennsylvania,US,United States,North America,68
1808712,Female,PA,Pennsylvania,US,United States,North America,34
1813602,Male,PA,Pennsylvania,US,United States,North America,65
1824088,Female,PA,Pennsylvania,US,United States,North America,78
1834677,Male,PA,Pennsylvania,US,United States,North America,72
1839940,Female,PA,Pennsylvania,US,United States,North America,62
1840166,Male,PA,Pennsylvania,US,United States,North America,67
1849996,Female,PA,Pennsylvania,US,United States,North America,41
1851215,Female,PA,Pennsylvania,US,United States,North America,67
1861289,Male,PA,Pennsylvania,US,United States,North America,71
1870609,Female,PA,Pennsylvania,US,United States,North America,84
1887059,Female,PA,Pennsylvania,US,United States,North America,81
1896253,Male,PA,Pennsylvania,US,United States,North America,45
1902001,Female,PA,Pennsylvania,US,United States,North America,34
1925332,Male,PA,Pennsylvania,US,United States,North America,25
1927050,Male,PA,Pennsylvania,US,United States,North America,27
1928466,Male,PA,Pennsylvania,US,United States,North America,63
1933211,Male,PA,Pennsylvania,US,United States,North America,83
1947587,Female,PA,Pennsylvania,US,United States,North America,83
1959697,Male,PA,Pennsylvania,US,United States,North America,62
1963414,Male,PA,Pennsylvania,US,United States,North America,47
1965868,Male,PA,Pennsylvania,US,United States,North America,23
1971959,Female,PA,Pennsylvania,US,United States,North America,52
1972546,Male,PA,Pennsylvania,US,United States,North America,50
1986637,Male,PA,Pennsylvania,US,United States,North America,42
1991274,Female,PA,Pennsylvania,US,United States,North America,27
1996488,Female,PA,Pennsylvania,US,United States,North America,67
1997172,Female,PA,Pennsylvania,US,United States,North America,20
1999538,Male,PA,Pennsylvania,US,United States,North America,59
2015478,Male,PA,Pennsylvania,US,United States,North America,46
2026010,Male,PA,Pennsylvania,US,United States,North America,69
2029401,Female,PA,Pennsylvania,US,United States,North America,37
2032541,Female,PA,Pennsylvania,US,United States,North America,71
2033936,Female,PA,Pennsylvania,US,United States,North America,72
2034789,Female,PA,Pennsylvania,US,United States,North America,35
2044831,Male,PA,Pennsylvania,US,United States,North America,39
2052444,Male,PA,Pennsylvania,US,United States,North America,83
2064430,Female,PA,Pennsylvania,US,United States,North America,46
2067679,Female,PA,Pennsylvania,US,United States,North America,58
2090285,Female,PA,Pennsylvania,US,United States,North America,62
2090359,Female,PA,Pennsylvania,US,United States,North America,60
2098291,Female,PA,Pennsylvania,US,United States,North America,58
1209835,Male,OH,Ohio,US,United States,North America,76
1211068,Female,OH,Ohio,US,United States,North America,61
1213598,Male,OH,Ohio,US,United States,North America,30
1246775,Female,OH,Ohio,US,United States,North America,34
1256403,Male,OH,Ohio,US,United States,North America,61
1271169,Female,OH,Ohio,US,United States,North America,47
1275499,Male,OH,Ohio,US,United States,North America,37
1300370,Male,OH,Ohio,US,United States,North America,57
1315351,Male,OH,Ohio,US,United States,North America,35
1318130,Female,OH,Ohio,US,United States,North America,83
1329172,Female,OH,Ohio,US,United States,North America,35
1338994,Female,OH,Ohio,US,United States,North America,68
1352829,Male,OH,Ohio,US,United States,North America,39
1370985,Female,OH,Ohio,US,United States,North America,54
1379520,Male,OH,Ohio,US,United States,North America,82
1381618,Female,OH,Ohio,US,United States,North America,68
1396598,Male,OH,Ohio,US,United States,North America,33
1407809,Male,OH,Ohio,US,United States,North America,67
1425549,Male,OH,Ohio,US,United States,North America,56
1434436,Male,OH,Ohio,US,United States,North America,63
1434846,Female,OH,Ohio,US,United States,North America,62
1440642,Male,OH,Ohio,US,United States,North America,51
1443071,Male,OH,Ohio,US,United States,North America,22
1446505,Female,OH,Ohio,US,United States,North America,73
1449625,Male,OH,Ohio,US,United States,North America,46
1461959,Male,OH,Ohio,US,United States,North America,19
1476525,Male,OH,Ohio,US,United States,North America,27
1485548,Female,OH,Ohio,US,United States,North America,61
1487743,Female,OH,Ohio,US,United States,North America,82
1487935,Female,OH,Ohio,US,United States,North America,22
1491814,Female,OH,Ohio,US,United States,North America,40
1530259,Female,OH,Ohio,US,United States,North America,53
1532333,Male,OH,Ohio,US,United States,North America,80
1555615,Male,OH,Ohio,US,United States,North America,44
1557502,Female,OH,Ohio,US,United States,North America,73
1557688,Female,OH,Ohio,US,United States,North America,51
1558353,Male,OH,Ohio,US,United States,North America,44
1559677,Male,OH,Ohio,US,United States,North America,47
1564654,Female,OH,Ohio,US,United States,North America,80
1568989,Female,OH,Ohio,US,United States,North America,30
1571269,Male,OH,Ohio,US,United States,North America,68
1588930,Female,OH,Ohio,US,United States,North America,25
1614844,Female,OH,Ohio,US,United States,North America,75
1615057,Female,OH,Ohio,US,United States,North America,72
1628856,Male,OH,Ohio,US,United States,North America,74
1646059,Female,OH,Ohio,US,United States,North America,39
1649428,Female,OH,Ohio,US,United States,North America,35
1649990,Male,OH,Ohio,US,United States,North America,76
1667944,Female,OH,Ohio,US,United States,North America,44
1668587,Female,OH,Ohio,US,United States,North America,71
1674095,Male,OH,Ohio,US,United States,North America,58
1692106,Male,OH,Ohio,US,United States,North America,30
1705832,Male,OH,Ohio,US,United States,North America,29
1707421,Male,OH,Ohio,US,United States,North America,27
1712555,Male,OH,Ohio,US,United States,North America,74
1718456,Male,OH,Ohio,US,United States,North America,77
1737219,Female,OH,Ohio,US,United States,North America,83
1738178,Male,OH,Ohio,US,United States,North America,56
1746328,Male,OH,Ohio,US,United States,North America,65
1750821,Male,OH,Ohio,US,United States,North America,79
1754524,Male,OH,Ohio,US,United States,North America,25
1756175,Male,OH,Ohio,US,United States,North America,27
1768158,Female,OH,Ohio,US,United States,North America,58
1772467,Female,OH,Ohio,US,United States,North America,75
1788837,Male,OH,Ohio,US,United States,North America,67
1801152,Male,OH,Ohio,US,United States,North America,56
1806408,Male,OH,Ohio,US,United States,North America,65
1808200,Male,OH,Ohio,US,United States,North America,70
1822172,Female,OH,Ohio,US,United States,North America,77
1841571,Male,OH,Ohio,US,United States,North America,30
1842874,Female,OH,Ohio,US,United States,North America,24
1858936,Male,OH,Ohio,US,United States,North America,35
1859512,Female,OH,Ohio,US,United States,North America,78
1864077,Male,OH,Ohio,US,United States,North America,45
1864820,Male,OH,Ohio,US,United States,North America,43
1866637,Male,OH,Ohio,US,United States,North America,56
1866936,Male,OH,Ohio,US,United States,North America,44
1877532,Female,OH,Ohio,US,United States,North America,41
1887114,Female,OH,Ohio,US,United States,North America,42
1887129,Male,OH,Ohio,US,United States,North America,30
1888244,Male,OH,Ohio,US,United States,North America,83
1893158,Female,OH,Ohio,US,United States,North America,31
1894564,Female,OH,Ohio,US,United States,North America,78
1901014,Male,OH,Ohio,US,United States,North America,55
1907686,Male,OH,Ohio,US,United States,North America,36
1925289,Female,OH,Ohio,US,United States,North America,84
1928459,Female,OH,Ohio,US,United States,North America,55
1929311,Female,OH,Ohio,US,United States,North America,32
1935821,Male,OH,Ohio,US,United States,North America,61
1939398,Female,OH,Ohio,US,United States,North America,35
1940504,Male,OH,Ohio,US,United States,North America,66
1949137,Male,OH,Ohio,US,United States,North America,21
1949144,Female,OH,Ohio,US,United States,North America,35
1961360,Female,OH,Ohio,US,United States,North America,77
1973637,Female,OH,Ohio,US,United States,North America,80
1983033,Female,OH,Ohio,US,United States,North America,24
2006655,Male,OH,Ohio,US,United States,North America,48
2013850,Male,OH,Ohio,US,United States,North America,79
2015453,Male,OH,Ohio,US,United States,North America,70
2025924,Male,OH,Ohio,US,United States,North America,36
2055292,Female,OH,Ohio,US,United States,North America,79
2058798,Female,OH,Ohio,US,United States,North America,34
2058872,Female,OH,Ohio,US,United States,North America,55
2059682,Male,OH,Ohio,US,United States,North America,35
2076169,Male,OH,Ohio,US,United States,North America,54
2084804,Female,OH,Ohio,US,United States,North America,21
2090368,Male,OH,Ohio,US,United States,North America,75
1210492,Female,MI,Michigan,US,United States,North America,28
1250066,Male,MI,Michigan,US,United States,North America,84
1250509,Female,MI,Michigan,US,United States,North America,23
1251211,Male,MI,Michigan,US,United States,North America,43
1263131,Male,MI,Michigan,US,United States,North America,25
1275635,Male,MI,Michigan,US,United States,North America,57
1279223,Male,MI,Michigan,US,United States,North America,51
1285377,Male,MI,Michigan,US,United States,North America,31
1292574,Female,MI,Michigan,US,United States,North America,72
1304972,Male,MI,Michigan,US,United States,North America,65
1313978,Female,MI,Michigan,US,United States,North America,85
1323044,Female,MI,Michigan,US,United States,North America,21
1328806,Female,MI,Michigan,US,United States,North America,63
1330358,Female,MI,Michigan,US,United States,North America,70
1350525,Female,MI,Michigan,US,United States,North America,39
1365011,Female,MI,Michigan,US,United States,North America,27
1367316,Male,MI,Michigan,US,United States,North America,64
1367470,Male,MI,Michigan,US,United States,North America,37
1373247,Female,MI,Michigan,US,United States,North America,43
1381136,Male,MI,Michigan,US,United States,North America,84
1387885,Male,MI,Michigan,US,United States,North America,51
1397123,Female,MI,Michigan,US,United States,North America,31
1402454,Male,MI,Michigan,US,United States,North America,47
1404522,Male,MI,Michigan,US,United States,North America,29
1413180,Female,MI,Michigan,US,United States,North America,41
1414060,Male,MI,Michigan,US,United States,North America,50
1416867,Male,MI,Michigan,US,United States,North America,55
1418065,Male,MI,Michigan,US,United States,North America,69
1422761,Female,MI,Michigan,US,United States,North America,47
1425175,Male,MI,Michigan,US,United States,North America,25
1429747,Female,MI,Michigan,US,United States,North America,50
1449521,Female,MI,Michigan,US,United States,North America,52
1453190,Female,MI,Michigan,US,United States,North America,34
1480424,Male,MI,Michigan,US,United States,North America,32
1486677,Male,MI,Michigan,US,United States,North America,72
1493436,Female,MI,Michigan,US,United States,North America,19
1493539,Male,MI,Michigan,US,United States,North America,74
1535952,Female,MI,Michigan,US,United States,North America,35
1540547,Female,MI,Michigan,US,United States,North America,41
1552518,Male,MI,Michigan,US,United States,North America,45
1556321,Male,MI,Michigan,US,United States,North America,63
1564477,Female,MI,Michigan,US,United States,North America,68
1565300,Male,MI,Michigan,US,United States,North America,72
1568848,Male,MI,Michigan,US,United States,North America,56
1570765,Female,MI,Michigan,US,United States,North America,62
1573462,Female,MI,Michigan,US,United States,North America,62
1575905,Male,MI,Michigan,US,United States,North America,26
1589138,Male,MI,Michigan,US,United States,North America,77
1593504,Male,MI,Michigan,US,United States,North America,72
1593637,Female,MI,Michigan,US,United States,North America,64
1596469,Female,MI,Michigan,US,United States,North America,67
1597406,Male,MI,Michigan,US,United States,North America,57
1598368,Female,MI,Michigan,US,United States,North America,50
1601867,Male,MI,Michigan,US,United States,North America,74
1616063,Female,MI,Michigan,US,United States,North America,84
1617158,Male,MI,Michigan,US,United States,North America,50
1622483,Female,MI,Michigan,US,United States,North America,62
1625232,Female,MI,Michigan,US,United States,North America,68
1629064,Male,MI,Michigan,US,United States,North America,58
1630626,Female,MI,Michigan,US,United States,North America,63
1657399,Male,MI,Michigan,US,United States,North America,54
1660406,Male,MI,Michigan,US,United States,North America,80
1684201,Male,MI,Michigan,US,United States,North America,25
1695835,Female,MI,Michigan,US,United States,North America,39
1710010,Male,MI,Michigan,US,United States,North America,73
1718859,Male,MI,Michigan,US,United States,North America,48
1723372,Female,MI,Michigan,US,United States,North America,33
1728306,Male,MI,Michigan,US,United States,North America,69
1750290,Male,MI,Michigan,US,United States,North America,81
1760929,Male,MI,Michigan,US,United States,North America,65
1762395,Male,MI,Michigan,US,United States,North America,33
1768642,Male,MI,Michigan,US,United States,North America,65
1802945,Female,MI,Michigan,US,United States,North America,26
1807287,Male,MI,Michigan,US,United States,North America,37
1824720,Male,MI,Michigan,US,United States,North America,72
1824910,Male,MI,Michigan,US,United States,North America,38
1843882,Female,MI,Michigan,US,United States,North America,47
1848442,Male,MI,Michigan,US,United States,North America,54
1850134,Male,MI,Michigan,US,United States,North America,84
1860271,Male,MI,Michigan,US,United States,North America,81
1863793,Male,MI,Michigan,US,United States,North America,60
1877669,Female,MI,Michigan,US,United States,North America,56
1885085,Male,MI,Michigan,US,United States,North America,58
1886668,Female,MI,Michigan,US,United States,North America,45
1887401,Female,MI,Michigan,US,United States,North America,51
1916734,Male,MI,Michigan,US,United States,North America,67
1918053,Male,MI,Michigan,US,United States,North America,71
1923790,Female,MI,Michigan,US,United States,North America,52
1926218,Male,MI,Michigan,US,United States,North America,66
1928794,Female,MI,Michigan,US,United States,North America,59
1929625,Male,MI,Michigan,US,United States,North America,60
1932665,Male,MI,Michigan,US,United States,North America,19
1937236,Female,MI,Michigan,US,United States,North America,85
1974809,Female,MI,Michigan,US,United States,North America,59
1981585,Female,MI,Michigan,US,United States,North America,67
1984248,Male,MI,Michigan,US,United States,North America,61
1986804,Female,MI,Michigan,US,United States,North America,78
1993606,Female,MI,Michigan,US,United States,North America,22
2023069,Female,MI,Michigan,US,United States,North America,70
2029609,Male,MI,Michigan,US,United States,North America,42
2045132,Female,MI,Michigan,US,United States,North America,30
2058590,Female,MI,Michigan,US,United States,North America,59
2065224,Male,MI,Michigan,US,United States,North America,60
2065876,Male,MI,Michigan,US,United States,North America,69
2077178,Male,MI,Michigan,US,United States,North America,80
1200393,Female,MN,Minnesota,US,United States,North America,42
1202072,Female,IN,Indiana,US,United States,North America,38
1203183,Female,GA,Georgia,US,United States,North America,72
1204920,Female,OR,Oregon,US,United States,North America,54
1207190,Female,WA,Washington,US,United States,North America,57
1210809,Female,WA,Washington,US,United States,North America,33
1211897,Female,IN,Indiana,US,United States,North America,74
1212404,Female,LA,Louisiana,US,United States,North America,81
1213754,Female,ND,North Dakota,US,United States,North America,44
1213927,Female,WI,Wisconsin,US,United States,North America,44
1220973,Female,WA,Washington,US,United States,North America,85
1221795,Female,AZ,Arizona,US,United States,North America,72
1222101,Female,MT,Montana,US,United States,North America,44
